"id","producer_id","description","cocoa_percentage","wrapper","quantity","double","archive","notes","created_at"
847,244,"Saint Domingue",63,"label",65,0,"faldone verde","","2017-07-29 15:13:48"
848,244,"Noir",85,"label",65,0,"faldone verde","","2017-07-29 15:13:48"
849,244,"Equateur",65,"label",65,0,"faldone verde","","2017-07-29 15:13:48"
850,246,"Swiss chocolate",72,"box",125,0,"faldone verde","","2017-07-29 15:19:30"
851,247,"Choklad Mork",70,"box",100,0,"faldone verde","","2017-07-29 15:22:46"
852,16,"Fondente nocciola",47,"box",100,0,"faldone verde","","2017-07-29 15:24:45"
853,165,"Cioccolato fondente biologico (fascia rossa)",70,"paper",100,0,"faldone giallo","","2017-10-28 14:35:34"
854,6,"Extra fondente con scorzette di arancia e mandorle (retro con caffè))",70,"box",75,1,"faldone blu","","2017-10-28 14:49:39"
855,70,"9 (indirizzo lungo)",75,"box",50,0,"faldone blu","","2017-10-28 14:52:35"
856,50,"Cioccolato fondente extra biologico (vivi verde)",70,"box",100,0,"faldone blu","","2017-10-28 15:06:06"
857,50,"Cioccolato fondente extra biologico (vivi verde)",70,"box",100,0,"faldone blu","","2017-10-28 15:11:23"
858,234,"Latte + Liquirizia",33,"box",130,0,"raccoglitore","","2017-10-28 15:12:58"
859,115,"Gran cacao",100,"box",100,0,"faldone blu","","2017-10-28 15:20:17"
860,248,"Cioccolato di Modica - sale di Trapani",50,"box",60,0,"faldone blu","","2017-10-28 15:25:48"
861,186,"Cioccolato di Modica al caffè",50,"box",25,0,"faldone blu","","2017-10-28 15:27:17"
862,186,"Cioccolato di Modica Caffè",50,"box",100,0,"faldone blu","","2017-10-28 15:27:17"
863,249,"Cioccolato di Modica Fico d'India",55,"box",50,0,"faldone blu","","2017-10-28 15:31:04"
864,13,"Pompelmo rosa",0,"paper",100,0,"faldone rosso","","2017-10-28 15:35:35"
865,250,"Criollo extra",71,"paper",100,0,"faldone rosso","","2017-10-28 15:37:52"
866,13,"Fondente extra",73,"paper",100,0,"faldone rosso","","2017-10-28 15:40:04"
867,16,"Fondente con pezzi di cocco (edizione limitata)",50,"paper",100,0,"faldone rosso","","2017-10-28 15:44:41"
868,80,"Keks",27,"paper",80,0,"faldone rosso","","2017-10-28 15:48:29"
869,234,"Fondente + Caffè",70,"box",130,0,"raccoglitore","","2017-12-08 14:55:36"
870,251,"Djakarta criollo-trinitario",75,"paper",100,0,"faldone rosso","","2017-12-08 15:19:35"
871,213,"Manjari Imperial Madagascar",72,"paper",100,0,"faldone rosso","","2017-12-08 15:21:15"
872,16,"Noir corsè",78,"box",100,0,"faldone verde","","2017-12-08 15:26:27"
873,16,"Noir intense (farming program)",70,"box",100,1,"faldone verde","","2017-12-08 15:27:47"
874,16,"Le fondenti - il superiore",72,"box",100,0,"faldone verde","","2017-12-08 15:46:06"
875,232,"Zlahtna temna cokolada Mistica classic",75,"box",100,0,"faldone verde","","2017-12-08 15:51:22"
876,232,"Zlahtna temna cokolada Mistica arancini",70,"box",100,0,"faldone verde","","2017-12-08 15:51:22"
877,190,"Chocolate negro",70,"box",125,0,"faldone verde","","2017-12-08 16:00:15"
878,244,"Bresil",61,"box",65,0,"faldone verde","","2017-12-08 16:02:31"
879,244,"Madagascar",63,"box",65,0,"faldone verde","","2017-12-08 16:02:31"
880,252,"dark with cocosa nibs",50,"box",90,0,"faldone verde","","2017-12-08 16:07:18"
881,253,"Orinoco noir",60,"box",75,0,"faldone verde","","2017-12-08 16:10:04"
882,254,"Raw chocolate Criollo - Pangoa",75,"box",100,0,"faldone verde","","2017-12-08 16:15:20"
883,112,"Plantation Los Anconès",67,"box",70,0,"faldone verde","","2017-12-08 16:21:38"
884,255,"Holunder Blute und beere",65,"box",70,0,"faldone verde","","2017-12-08 16:23:17"
885,45,"Latte",30,"paper",35,0,"faldone giallo","","2017-12-08 16:29:41"
886,45,"Latte con cereale croccante",30,"paper",35,0,"faldone giallo","","2017-12-08 16:29:41"
887,45,"Latte",30,"paper",100,0,"faldone giallo","","2017-12-08 16:29:41"
888,45,"Cereali",30,"paper",100,0,"faldone giallo","","2017-12-08 16:29:41"
889,256,"Fondente con Pistacchi",53,"label",100,0,"faldone giallo","","2017-12-08 16:33:45"
890,256,"Fondente con Mandorle",53,"label",100,0,"faldone giallo","","2017-12-08 16:33:45"
891,167,"Fondente",80,"paper",50,0,"faldone giallo","","2017-12-08 16:35:43"
892,7,"Ecuador (intenso)",100,"paper",70,0,"faldone giallo","","2017-12-08 16:37:39"
893,186,"Cioccolato di Modica Anice Stellato",50,"box",100,0,"faldone blu","","2017-12-09 15:50:17"
894,186,"Cioccolato di Modica Agrumi di Sicilia",50,"box",100,1,"faldone blu","","2017-12-09 15:50:17"
895,186,"Cioccolato di Modica fondente",70,"box",100,0,"faldone blu","","2017-12-09 15:50:17"
896,186,"Cioccolato di Modica alla cannella",50,"box",25,0,"faldone blu","","2017-12-09 15:50:17"
897,257,"Madagascar",71,"box",100,1,"faldone blu","","2017-12-09 15:52:06"
898,257,"Ecuador",71,"box",100,1,"faldone blu","","2017-12-09 15:52:06"
899,258,"Tarocco bianco di nocciole, cioccolato bianco e mandorle",25,"box",200,0,"","","2018-02-17 15:30:36"
900,248,"Cioccolato di Modica - zenzero e limone",50,"box",60,0,"faldone blu","","2018-02-17 15:34:28"
901,1,"Sur del Lago - Venezuela (Senza glutine)",70,"box",50,0,"faldone blu","","2018-02-17 15:40:53"
902,1,"Morogoro - Tanzania",70,"box",50,0,"faldone blu","","2018-02-17 15:40:53"
903,234,"Bianco + Mirtilli rossi",0,"box",130,0,"raccoglitore","","2018-02-17 15:42:52"
904,33,"Extra fondente con fave di cacao",80,"box",100,0,"faldone blu","","2018-02-17 15:47:00"
905,8,"Mascao zenzero e limone",60,"box",100,1,"faldone blu","","2018-02-17 15:53:01"
906,259,"Cioccolato fondente con canditi di arancia",50,"box",100,0,"faldone blu","","2018-02-17 16:00:57"
907,257,"Repubblica Dominicana",85,"box",100,0,"faldone blu","","2018-02-17 16:04:48"
908,29,"Nero fondente extra (fave selezionate)",70,"box",100,1,"faldone blu","","2018-02-17 16:09:04"
909,216,"Granatapfel Gefullt",70,"box",100,0,"faldone verde","","2018-02-17 16:29:54"
910,146,"Dark chocolate",80,"box",65,0,"faldone verde","","2018-02-17 16:34:47"
911,260,"Extra dark chocolate",74,"box",100,0,"faldone verde","","2018-02-17 16:37:10"
912,261,"Devilidhly Dark Chocolate",54,"box",100,0,"faldone verde","","2018-02-18 09:40:24"
913,261,"Chocolate Beer Bar in Dark Chocolate",54,"box",100,0,"faldone verde","","2018-02-18 09:40:24"
914,262,"Tequila",0,"box",200,0,"raccoglitore","","2018-02-18 09:50:43"
915,262,"Coffee",0,"box",200,0,"raccoglitore","","2018-02-18 09:50:43"
916,14,"Vollmilch mandel (logo bio in alto)",33,"box",100,0,"faldone verde","","2018-02-18 09:52:55"
917,14,"Feine bitter with coconut blossom nectar Panama",75,"box",80,0,"faldone verde","","2018-02-18 09:54:27"
918,263,"Fin Carrè - mandorle intere",25,"box",200,0,"faldone verde","","2018-02-18 09:58:47"
919,263,"Fin Carrè - nocciole intere",25,"box",200,0,"faldone verde","","2018-02-18 09:58:47"
920,256,"Fondente",70,"label",100,0,"faldone giallo","","2018-02-18 10:56:28"
921,256,"Fondente con Nocciole",53,"label",100,0,"faldone giallo","","2018-02-18 10:56:28"
922,159,"Cioccolato extra fondente con arancia",61,"paper",100,0,"faldone giallo","","2018-02-18 10:58:04"
923,161,"cioccolato fondente dolcificato con stevia",86,"paper",90,0,"faldone giallo","","2018-02-18 11:02:16"
924,161,"cioccolato bianco con riso soffiato",0,"paper",100,0,"faldone giallo","","2018-02-18 11:02:16"
925,161,"cioccolato fondente con nocciola tonda gentile tribolata",70,"paper",120,0,"faldone giallo","","2018-02-18 11:02:16"
926,167,"Fondente pepe Szechuan",66,"paper",50,0,"faldone giallo","","2018-02-18 11:03:53"
927,82,"Cioccolata di Modica classica",50,"label",100,0,"faldone giallo","","2018-02-18 11:05:21"
928,29,"Tablò bianco vaniglia naturale",80,"paper",80,1,"faldone giallo","","2018-02-18 11:08:34"
929,6,"Nocciolato fondente",50,"paper",130,1,"faldone giallo","","2018-02-18 11:12:35"
930,6,"Nocciolato bianco",0,"paper",130,1,"faldone giallo","","2018-02-18 11:13:35"
931,6,"Bianco",0,"paper",100,1,"faldone giallo","","2018-02-18 11:14:36"
932,6,"Nocciolato",31,"paper",230,1,"faldone giallo","","2018-02-18 11:14:36"
933,8,"Mascao zenzero e limone",60,"paper",100,0,"faldone giallo","","2018-02-18 11:17:04"
934,265,"Donald Trump 45th president",0,"paper",260,0,"faldone rosso","","2018-02-18 11:20:24"
935,266,"Coconut almond",80,"paper",70,0,"faldone rosso","","2018-02-18 11:23:03"
936,78,"Tiny Tony (blu, crazy about chocolate)",0,"paper",0,1,"faldone rosso","","2018-02-18 11:25:54"
937,78,"Tiny Tony (red, crazy about chocolate)",0,"paper",0,1,"faldone rosso","","2018-02-18 11:25:54"
938,16,"Fondente con nocciole intere (Nocciola Piemonte IGP)",45,"paper",100,1,"faldone rosso","","2018-02-18 11:31:12"
939,16,"Fondente scorze di arancia e mandorle (novità)",50,"paper",100,1,"faldone rosso","","2018-02-18 11:31:12"
940,6,"Gianduja",31,"paper",100,0,"faldone giallo","","2018-04-03 13:32:58"
941,268,"Cioccolato al latte (Monte CIvetta)",30,"paper",75,0,"faldone giallo","","2018-04-03 13:35:09"
942,29,"Gran Blocco",70,"paper",150,0,"faldone giallo","","2018-04-03 13:36:53"
943,167,"Fondente zenzero e lime",55,"paper",50,0,"faldone giallo","","2018-04-03 13:39:45"
944,269,"Cioccolato al Gelsomino",50,"box",80,0,"faldone blu","","2018-04-03 14:08:09"
945,49,"Cioccolato alla noce moscata",65,"box",50,0,"faldone blu","","2018-04-03 14:12:43"
946,49,"Cioccolato alla maggiorana",65,"box",50,0,"faldone blu","","2018-04-03 14:12:43"
947,49,"Cioccolato al cardamomo",65,"box",50,0,"faldone blu","","2018-04-03 14:12:43"
948,49,"Cioccolato Madagascar",65,"box",50,0,"faldone blu","","2018-04-03 14:12:43"
949,49,"Bean to Bar Nativo Blanco",70,"box",45,0,"faldone blu","","2018-04-03 14:12:43"
950,235,"Mediterraneo: Cioccolato fondente, mandorle, pistacchi, uvetta, arancia e limone (strisce colorate)",65,"box",50,0,"raccoglitore","","2018-04-03 14:19:16"
951,221,"Fondente con limone e pepe rosa",62,"box",100,0,"raccoglitore","","2018-04-03 14:26:32"
952,221,"Fondente con pera e cannella",62,"box",100,1,"raccoglitore","","2018-04-03 14:26:32"
953,16,"Extra fondente (differenziata)",72,"paper",100,1,"faldone rosso","","2018-04-03 14:47:35"
954,270,"Jamaica Bachelor's Hall estate",75,"paper",70,0,"faldone rosso","","2018-04-03 14:50:49"
955,32,"Preiselbeere",60,"paper",100,0,"faldone rosso","","2018-04-03 14:52:43"
956,182,"Chocolate ecologico negro Republica Dominicana",72,"paper",100,0,"raccoglitore","","2018-04-03 15:11:37"
957,78,"Tony's chocolonely",70,"paper",180,0,"faldone rosso","","2018-04-03 15:23:03"
958,78,"Tony's chocolonely amandel zeezout",51,"paper",180,0,"faldone rosso","","2018-04-03 15:23:03"
959,271,"Chocolate peruano ancestral Coca",80,"box",90,0,"faldone verde","","2018-04-03 15:25:03"
960,272,"Grand Chocolat Garam Masala",37,"box",100,0,"faldone verde","","2018-04-03 15:28:06"
961,232,"Mlecna cokolada",30,"box",100,0,"faldone verde","","2018-04-03 15:29:53"
962,16,"Noir Prodigieux (cocoa symbol)",90,"box",100,0,"faldone verde","","2018-04-03 15:33:07"
963,273,"Piura Porcelana",75,"box",70,0,"faldone verde","","2018-04-03 15:37:27"
964,146,"Dark chocolate",72,"box",75,0,"faldone verde","","2018-04-03 15:39:23"
965,16,"Fondente (differenziata)",50,"paper",100,1,"faldone rosso","","2018-06-02 14:48:04"
966,266,"Mexican-style stone ground chocolate",50,"paper",77,0,"faldone rosso","","2018-06-02 14:51:33"
967,14,"Feine bitter (the art of chocolate)",71,"paper",100,0,"faldone rosso","","2018-06-02 14:53:50"
968,274,"Organic fine dark chocolate",70,"paper",85,0,"faldone rosso","","2018-06-02 14:58:54"
969,275,"Confina dunkle schokolade",44,"paper",100,0,"faldone rosso","","2018-06-02 15:01:52"
970,276,"Solid chocolate single origin Dominican Republic",80,"paper",64,0,"faldone rosso","","2018-06-02 15:05:06"
971,277,"Costa d'Avorio",70,"box",70,0,"","","2018-06-02 15:08:45"
972,175,"Lacrì blend Venezuela",76,"box",100,0,"faldone blu","","2018-06-02 15:13:12"
973,269,"Cioccolato al bergamotto",50,"box",80,0,"faldone blu","","2018-06-02 15:15:06"
974,186,"Cioccolato di Modica al sale di Trapani",50,"box",25,0,"faldone blu","","2018-06-02 15:17:59"
975,6,"Cioccolato fondente amato extra",99,"box",75,0,"faldone blu","","2018-06-02 15:23:26"
976,6,"Extra fondente con cristalli alla menta",70,"box",75,0,"faldone blu","","2018-06-02 15:24:53"
977,29,"Gran Blocco",50,"paper",500,0,"faldone giallo","","2018-06-02 15:31:50"
978,6,"Nocciolato bianco (può contenere tracce di mandorle)",0,"paper",130,0,"faldone giallo","","2018-06-02 15:36:34"
979,278,"Fondente origine unica Cuba",70,"paper",80,0,"faldone giallo","","2018-06-02 15:39:24"
980,279,"Cioccolato extra fondente",72,"paper",100,0,"faldone giallo","","2018-06-02 15:42:46"
981,161,"cioccolato fondente monorigine Perù",70,"paper",100,0,"faldone giallo","","2018-06-02 15:43:52"
982,49,"Cioccolato vaniglia (english description)",50,"paper",100,0,"faldone giallo","","2018-06-02 15:45:48"
983,49,"Cioccolato cannella (english description)",50,"paper",100,0,"faldone giallo","","2018-06-02 15:46:33"
984,160,"Cioccolato al latte & biscotti Oro Saiwa",30,"paper",87,0,"faldone giallo","","2018-10-10 19:57:55.1572"
985,160,"Milka & TUC",30,"paper",87,0,"faldone giallo","","2018-10-10 19:57:55.1572"
986,160,"Milka & Chips Ahoy","","paper",100,0,"faldone giallo","","2018-10-10 19:57:55.1572"
987,83,"Cioccolato fondente extra (no tagliando di controllo)",60,"paper",100,0,"faldone giallo","","2018-10-10 20:12:41.8329"
988,83,"Cioccolato fondente extra dark",72,"paper",100,0,"faldone giallo","","2018-10-10 20:26:28.472734"
989,161,"cioccolato fondente monorigine Sao Tomè",71,"paper",100,0,"faldone giallo","","2018-10-10 20:30:48.152324"
990,278,"Dark milk",45,"paper",80,0,"faldone giallo","","2018-10-10 20:32:28.464872"
991,179,"Cioccolato fondente",50,"paper",100,0,"faldone giallo","","2018-10-10 20:34:12.412354"
992,109,"Caramel dorè","","paper",80,0,"faldone giallo","","2018-10-10 20:36:51.628591"
993,280,"Cioccolato fondente extra con estratti naturali di arancia",50,"paper",100,0,"faldone giallo","","2018-10-14 19:42:03.471733"
994,221,"Latte finissimo con scorza di arancia",49,"box",100,0,"raccoglitore","","2018-10-14 19:53:14.780655"
995,6,"Ghana cioccolato amaro delicato (con due righe)",70,"box",75,1,"faldone blu","","2018-10-14 19:58:04.357567"
996,6,"Cioccolato fondente amaro extra (con due righe)",88,"box",75,0,"faldone blu","","2018-10-14 20:00:55.60735"
997,6,"Extra fondente con lamponi e granella di mandorle (con due righe)",70,"box",75,0,"faldone blu","","2018-10-14 20:05:45.728896"
998,6,"Extra fondente con granella di caffè 100% arabica",70,"box",75,1,"faldone blu","","2018-10-14 20:11:50.944258"
999,9,"Granato cioccolato BIO al pepe rosa e riso soffiato",50,"box",60,0,"","","2018-10-14 20:18:30.529915"
1000,9,"Sheherazade cioccolato BIO con sesamo",48,"box",60,0,"","","2018-10-14 20:20:02.380311"
1001,281,"Ciocoolato modicano mint",50,"box",100,0,"","","2018-10-14 20:26:38.917502"
1002,179,"Cioccolato extra fondente",90,"box",100,1,"faldone blu","","2018-10-14 20:29:25.530294"
1003,179,"Cioccolto Svizzero extra fondente",85,"box",100,0,"faldone blu","","2018-10-14 20:30:10.249854"
1004,29,"Sfoglie arancia",51,"box",96,0,"","","2018-10-14 20:35:37.082405"
1005,282,"Cioccolato fondente ottenuto direttamente dalla fava di cacao criollo del perù",88,"box",45,0,"faldone blu","","2018-10-14 20:41:41.705446"
1006,33,"100% cacao",100,"box",50,0,"faldone blu","","2018-10-14 20:47:24.746552"
1007,283,"Gorilla bar Virunga (Congo)",68,"paper",90,0,"faldone rosso","","2018-10-20 15:22:48.963589"
1008,284,"India",65,"paper",70,0,"faldone rosso","","2018-10-20 15:27:02.665896"
1009,32,"Waldbeeren",35,"paper",100,0,"faldone rosso","","2018-10-20 15:29:39.845009"
1010,35,"Dark chocolate with orange peel and cookies",56,"paper",90,0,"faldone rosso","","2018-10-20 15:31:28.082378"
1011,285,"Ucayali Perù",70,"paper",55,0,"faldone rosso","","2018-10-20 15:34:18.844042"
1012,16,"Dark chocolate with sea salt and whole almonds",49,"paper",300,0,"","","2018-10-20 15:41:20.981799"
1013,24,"Czecolada Gorzka Opowiesci Krakusa (Na kogucie na ksiezyc)",70,"paper",100,0,"raccoglitore","","2018-10-20 15:47:39.213606"
1014,24,"Czecolada Gorzka Opowiesci Krakusa (Wstrzymal slonce. Ruszyl ziemie)",90,"paper",100,0,"raccoglitore","","2018-10-20 15:47:39.213606"
1015,24,"Gorzka extra",90,"paper",100,0,"faldone rosso","","2018-10-20 15:50:43.265342"
1016,24,"Czekolada Gorzka klasyczna",70,"paper",100,0,"faldone rosso","","2018-10-20 15:50:43.265342"
1017,24,"Czekolada gorzka",70,"paper",100,0,"faldone rosso","","2018-10-20 15:50:43.265342"
1018,251,"Madagascar criollo",75,"paper",100,0,"faldone rosso","","2018-10-20 15:52:59.446024"
1019,286,"Ben tre",65,"paper",100,0,"faldone rosso","","2018-10-20 15:55:20.483215"
1020,287,"Czekolada gorzka z orzechami laskiwymi y kawalkami pomaranczy",70,"box",100,0,"faldone verde","","2018-10-20 16:35:33.460811"
1021,288,"Ecuador Gran Cru",70,"box",50,0,"faldone verde","","2018-10-20 16:38:11.509458"
1022,25,"Czekolada Gorzka Meksyk",66,"box",50,0,"faldone verde","","2018-10-20 16:40:01.800263"
1023,289,"Czekolada Gorzka z platkami pomaranczowymi",70,"box",100,0,"faldone verde","","2018-10-20 16:44:53.033998"
1024,289,"Czekolada Gorzka",90,"box",100,0,"faldone verde","","2018-10-20 16:44:53.033998"
1025,290,"Vietnam",73,"box",100,0,"faldone verde","","2018-10-20 16:48:26.831639"
1026,291,"N°4 Perou",65,"box",80,0,"faldone verde","","2018-10-20 16:53:07.143105"
1027,292,"Jamaique Marvia",63,"box",70,0,"faldone verde","","2018-10-20 16:55:23.055705"
1028,104,"Chocolat noir",75,"box",100,0,"faldone verde","","2018-10-20 16:57:29.357546"
1029,15,"Exclusive sea salt & caramel",51,"box",100,0,"faldone verde","","2018-10-20 17:01:52.618614"
1031,224," ",75,"box",25,0,"faldone verde","","2018-10-20 17:04:35.5161"
1032,16,"Framboise intense",47,"box",100,0,"faldone verde","","2018-10-20 17:08:29.9406"
1033,294,"Kablon Filipino trinitario",70,"box",56,0,"faldone verde","","2018-10-20 17:12:42.152931"
1034,295,"Madagascar Ambanja",70,"box",80,0,"faldone verde","","2018-10-20 17:16:20.084257"
1035,14,"Feine bitter Panama (brown)",92,"box",100,0,"faldone verde","","2018-10-20 17:18:42.736772"
1036,297,"Temna cokolada",72,"box",120,0,"faldone verde","","2018-10-20 17:22:20.911064"
1037,298,"Taiwan #5 nibs chocolate",62,"box",45,0,"faldone verde","","2018-10-20 17:26:10.440862"
1038,299,"Finca la Rioja",70,"box",50,0,"faldone verde","","2018-10-20 17:30:44.18514"
1039,300,"Light roast chocolate",64,"box",50,0,"faldone verde","","2018-10-20 17:33:51.511347"
1040,301,"Single origin Chuncho - Perù",70,"box",70,0,"faldone verde","","2018-10-20 17:37:02.97549"
1041,6,"Nocciolato fondente (senza glutine)",50,"paper",130,1,"faldone giallo","","2018-12-27 10:41:07.641795"
1042,46,"Cioccolato grezzo alla pietra allo zenzero",70,"box",55,0,"faldone blu","","2018-12-27 10:45:32.040273"
1043,49,"Cioccolato vaniglia",50,"box",100,0,"faldone blu","","2018-12-27 10:48:36.164537"
1044,6,"Cioccolato extra fondente delicato",70,"box",75,1,"faldone blu","","2018-12-27 10:55:36.225065"
1045,6,"Extra fondente con scorzette di arancia e mandorle (9 cioccolate su due file)",70,"box",75,1,"faldone blu","","2018-12-27 10:55:36.225065"
1046,6,"Extra fondente con scorzette di limone e cristalli allo zenzero",70,"box",75,0,"faldone blu","","2018-12-27 10:55:36.225065"
1047,1,"Trinario",70,"box",75,0,"faldone blu","","2018-12-27 11:00:22.74865"
1048,29,"Nero fondente extra (contorno rosso)",70,"box",85,1,"faldone blu","","2018-12-27 11:05:20.257362"
1049,29,"Nero pistacchio croccante",48,"box",85,0,"faldone blu","","2018-12-27 11:05:20.257362"
1050,31,"Extra fondente (riquadro valori notrizionali)",70,"box",75,0,"faldone blu","","2018-12-27 11:11:04.010648"
1051,31,"Ecuador (fascia orizzontale)",75,"box",75,0,"faldone blu","","2018-12-27 11:11:04.010648"
1052,302,"Maya mountain, Belize, 2016 harvest",70,"paper",56,0,"faldone rosso","","2018-12-27 11:16:49.162987"
1053,303,"Mork India",68,"box",53,0,"faldone verde","","2018-12-27 11:20:56.690811"
1054,304,"Nibirus organic cacao with nibs",75,"box",80,0,"faldone verde","","2018-12-27 11:25:24.73766"
1055,305,"Dark Chocolate blueberry almond with acai flavour","","box",90,0,"faldone verde","","2018-12-27 11:30:01.148213"
1056,306,"Fahrenheit 264 Perù - Piura Blanco",82,"box",50,0,"faldone verde","","2018-12-27 11:32:51.406257"
1057,261,"Solid milk chocolate",34,"box",100,0,"faldone verde","","2018-12-27 11:34:59.491121"
1058,307,"Chocolate artesanal pecanas",70,"box",100,0,"faldone verde","","2018-12-27 11:38:04.953113"
1059,308,"Extra dark chocolate",85,"box",100,0,"faldone verde","","2018-12-27 11:40:52.779321"
1060,309,"Karaliskas",70,"box",100,0,"faldone verde","","2018-12-27 11:46:04.281623"
1061,310,"Tume sokolaad bean to bar Costa Rica",70,"paper",55,0,"faldone rosso","","2018-12-27 11:48:31.864079"
1062,311,"Vietnam Lam dong",78,"box",60,0,"faldone blu","","2019-02-16 15:01:52.23388"
1063,6,"Extra fondente con mirtilli neri e granella di mandorle",70,"box",75,0,"faldone blu","","2019-02-16 15:08:01.156866"
1064,7,"Cuor di cacao",85,"box",100,0,"faldone blu","","2019-02-16 15:31:53.5618"
1065,7,"Crema caffè",60,"box",100,0,"faldone blu","","2019-02-16 15:31:53.5618"
1066,7,"Cuor di cacao",75,"box",100,0,"faldone blu","","2019-02-16 15:31:53.5618"
1067,7,"Crema cuor di cacao",75,"box",100,0,"faldone blu","","2019-02-16 15:31:53.5618"
1068,7,"Nougatine",56,"box",100,0,"faldone blu","","2019-02-16 15:31:53.5618"
1069,7,"Cuor di cacao (Anniversary 140)",60,"box",70,0,"faldone blu","","2019-02-16 15:31:53.5618"
1070,160,"Piacere fondente extra cacao (100% alpine milk)",45,"paper",100,0,"faldone giallo","","2019-02-16 15:38:15.421873"
1071,29,"Tablò fondente extra (senza glutine)",70,"paper",80,1,"faldone giallo","","2019-02-16 15:46:02.268953"
1072,29,"Tablò morbido gianduia",30,"paper",80,0,"faldone giallo","","2019-02-16 15:46:02.268953"
1073,29,"Tablò fondente con nocciole intere",46,"paper",130,0,"faldone giallo","","2019-02-16 15:47:49.830626"
1074,29,"Tablò latte cremoso",29,"paper",80,0,"faldone giallo","","2019-02-16 15:47:49.830626"
1075,312,"Sumatra, Sedayu",70,"box",50,0,"","","2019-02-16 16:00:21.818859"
1076,313,"Barba",70,"box",25,0,"faldone verde","","2019-02-16 16:07:18.524319"
1077,313,"Medagla",70,"box",25,0,"faldone verde","","2019-02-16 16:07:18.524319"
1078,314,"Dark",74,"box",60,0,"faldone verde","","2019-02-16 16:11:01.309824"
1079,315,"Piura",70,"box",70,0,"faldone verde","","2019-02-16 16:16:54.093892"
1080,16,"Noir absolu",99,"box",50,0,"faldone verde","","2019-02-16 16:23:35.076837"
1081,16,"Fondente avvolgente",78,"box",100,0,"faldone verde","","2019-02-16 16:23:35.076837"
1083,224," ",70,"box",165,0,"faldone verde","","2019-02-16 16:26:39.875753"
1084,35," ",34,"box",50,0,"faldone verde","","2019-02-16 16:28:38.888452"
1085,100,"Confiserie Chocolade - Mandel-Sahnenougat mit spekulatius",35,"box",100,0,"","","2019-02-16 16:30:34.744209"
1086,35,"Coconut nougat (shiny blue)",34,"paper",90,0,"faldone rosso","","2019-02-16 16:44:10.347017"
1087,35,"Hazelnut nougat",34,"paper",90,0,"faldone verde","","2019-02-16 16:44:10.347017"
1088,73,"Melk Everyday Happiness",36,"paper",100,0,"faldone rosso","","2019-02-16 16:53:09.873402"
1089,316,"Dark chocolate Fruits and Nuts",55,"paper",80,0,"faldone rosso","","2019-02-16 17:00:30.595995"
1090,318,"Akesson Estate madagascar",70,"paper",70,0,"faldone rosso","","2019-02-16 17:05:08.601538"
1091,16,"Fondente scorze di arancia e mandorle ",50,"paper",100,1,"faldone rosso","","2019-02-16 17:11:37.913293"
1092,9,"A ccioccolata BIO con cristalli di sale marino",70,"label",60,0,"faldone giallo","","2019-04-26 09:43:50.908714"
1093,9,"A ccioccolata BIO con mandorla",45,"label",60,0,"faldone giallo","","2019-04-26 09:43:50.908714"
1094,268,"Sambàna cioccolato grezzo",70,"paper",75,0,"","","2019-04-26 09:48:46.791079"
1095,8,"Mascao caramello e sale",35,"box",100,0,"faldone blu","","2019-04-26 09:55:27.95407"
1096,320,"Giovinezza: cioccolato biologico lavorato a freddo con bacche di Acai, rosa canina, arancia rossa, acini d'uva e tè verde",62,"box",50,0,"faldone blu","","2019-04-26 09:59:11.045423"
1097,277,"Sao Tomè Rio Lima",78,"box",50,0,"","","2019-04-26 10:00:05.406332"
1098,7,"Montezuma Nibs",75,"box",800,0,"","","2019-04-26 10:01:57.78008"
1099,321,"Perù tingo Maria",70,"paper",75,0,"faldone rosso","","2019-04-26 10:09:51.997961"
1100,322,"Dark Chocolate The philippines",71,"paper",70,0,"faldone rosso","","2019-04-26 10:10:59.263324"
1101,251,"Djakarta criollo-trinatario (nutritional values)",75,"paper",100,0,"faldone rosso","","2019-04-26 10:15:30.244085"
1102,274,"Domaine Mava",85,"paper",85,0,"faldone rosso","","2019-04-26 10:17:36.978763"
1103,166,"Madagascar",75,"paper",100,0,"faldone rosso","","2019-04-26 10:25:39.15647"
1104,323,"Gran cru de Rianila",70,"paper",45,0,"faldone rosso","","2019-04-26 10:30:22.694471"
1105,324,"Black n'burnt barley","","box",60,0,"faldone verde","","2019-04-26 13:08:23.965638"
1106,290,"Venezuela cumin & bergamote",72,"box",170,0,"faldone verde","","2019-04-26 13:31:52.340733"
1107,325,"Perseverance estate",85,"box",80,0,"faldone verde","","2019-04-26 13:35:41.977349"
1108,326,"Bonanca 14 varietal",75,"box",50,0,"faldone verde","","2019-04-26 13:38:58.078262"
1109,327,"Nicaragua Juno",70,"box",60,0,"faldone verde","","2019-04-26 13:42:00.762371"
1110,328,"Vanua milk, Fiji",55,"box",65,0,"faldone verde","","2019-04-26 13:47:22.932684"
1111,98,"Dominican",75,"box",50,0,"","","2019-04-26 13:54:38.564675"
1112,329,"Mexico soconusco",75,"box",60,0,"faldone verde","","2019-04-26 13:58:02.559428"
